c_02	c_1	c_2	c_3	c_4	t_1
12358617407340455798	14771401151246747869	13288349693709201636	1380988313069126961	8386389002440712090	1510767595413
15069426821549284308	14771401151246747869	9978249772591441393	13064374487915183079	7527979777863649906	1510768979265
7894866432611587602	14771401151246747869	11372834858065586020	13064374487915183079	17679713111586431708	1510890949117
8874457655943703844	14771401151246747869	12864073631693255626	3644727946432331242	12178632648159032351	1511217928169
6086768309640034244	14771401151246747869	15033688888578785989	11285758582461727578	13063420908343408112	1511132875450
5219737126580462900	14771401151246747869	9765701612375017525	10094732775563391999	12503043016275546053	1510684542453
18062750234306139161	14771401151246747869	13567608970852032444	11285758582461727578	12503043016275546053	1510794555231
3221803368586854462	14771401151246747869	17109935286429569347	1380988313069126961	7660639577192428716	1510863157319
14031141601289109775	14771401151246747869	12712813506777733836	13064374487915183079	3749581593251313035	1510946907405
9636120668805920322	14771401151246747869	14095054528108523254	10094732775563391999	8386389002440712090	1510850231474
1102301365305554772	14771401151246747869	15111280286072581929	13064374487915183079	15901097786019369221	1511135388162
15359985940728679727	14771401151246747869	17794456770419944846	1380988313069126961	8386389002440712090	1510970071365
2519910204235930527	14771401151246747869	13881589340566832451	10094732775563391999	11824289999859544450	1511195692365
16050201819954685087	14771401151246747869	8933764813198960231	1380988313069126961	8386389002440712090	1511133696451
9182966080477626684	14771401151246747869	18414593151532536784	11285758582461727578	12503043016275546053	1510454858361
11939429682000221086	14771401151246747869	1059051785675781709	1380988313069126961	13063420908343408112	1511133270489
15646329409138735498	14771401151246747869	15965196041167205569	1380988313069126961	8386389002440712090	1510869702463
14329785878890180106	14771401151246747869	3566017692547517373	11285758582461727578	12178632648159032351	1510797690225
1266967339331758644	14771401151246747869	16700690879254243208	3644727946432331242	13063420908343408112	1511036404242
17710816073161536900	14771401151246747869	138065041006725824	1380988313069126961	8386389002440712090	1510603507235
17357114708800862546	14771401151246747869	7417107958888182679	13064374487915183079	13063420908343408112	1511227226429
17193608486081710326	14771401151246747869	16217877108303721242	11285758582461727578	12178632648159032351	1511048472197
1451731422821954562	14771401151246747869	17799365063366695022	10094732775563391999	1529443052275030870	1511125317153
893898762591587107	14771401151246747869	16623874620364241928	1380988313069126961	15901097786019369221	1510956548149
13869715011287494277	14771401151246747869	6555499206358203395	1380988313069126961	8386389002440712090	1510609534387
27480571758261585	14771401151246747869	14556141181803189471	10094732775563391999	5811138887350930418	1511051016421
16871972897331447331	14771401151246747869	1784538871088422486	11285758582461727578	16422717910548974803	1510779218114
11733322508790369081	14771401151246747869	4879322587921743952	1380988313069126961	15901097786019369221	1510679431151
6513855253723025742	14771401151246747869	1467423589591539305	1380988313069126961	3749581593251313035	1510771022441
8013695644175801074	14771401151246747869	15738347434146761929	10094732775563391999	14738979299495365534	1511231861466
11203684628741625537	14771401151246747869	9392843415156550496	1380988313069126961	6690428115669065630	1510796994198
3279165452856149119	14771401151246747869	17393385293082403710	11285758582461727578	15901097786019369221	1510428931364
10087985736491323564	14771401151246747869	359149678349392669	10094732775563391999	12178632648159032351	1510898196419
9973134480923550848	14771401151246747869	8176576810742848941	13064374487915183079	12178632648159032351	1510449344216
7623750906251007772	14771401151246747869	364662013689281947	4333393905363336546	8303653698609915605	1510871770434
3811065172760753157	14771401151246747869	9350397704082525551	1380988313069126961	8386389002440712090	1510700472380
15755561551090390203	14771401151246747869	14898661074871589615	13064374487915183079	7694759065736235622	1510862199357
13485137825905397591	14771401151246747869	9425515658590967205	10094732775563391999	14738979299495365534	1510435930353
579462434058296965	14771401151246747869	9693325011066931167	10094732775563391999	12178632648159032351	1510950498387
17775706628399821726	14771401151246747869	13034202047612148700	13064374487915183079	12178632648159032351	1510464769450
316088914870686504	14771401151246747869	9379353344784946779	11285758582461727578	2830551637498085087	1511213073124
15518722291577461900	14771401151246747869	13473170804891197141	4333393905363336546	3749581593251313035	1510879293450
11450542528950344796	14771401151246747869	16366671401733803625	13064374487915183079	8386389002440712090	1510526172325
4650169914206536143	14771401151246747869	13248469230853598884	1380988313069126961	8386389002440712090	1510765034390
11772154444527555137	14771401151246747869	3406110325328250441	3644727946432331242	3749581593251313035	1510767013198
4836589618279076615	14771401151246747869	2298997468891868554	11285758582461727578	12178632648159032351	1510625858197
8328131972709035740	14771401151246747869	14385921680235470272	1380988313069126961	3749581593251313035	1511236109177
6374907413338369784	14771401151246747869	3004796171503576785	10094732775563391999	12178632648159032351	1510784480171
3649261534910262050	14771401151246747869	384691428015564027	11285758582461727578	12503043016275546053	1511127303110
6992992715277710531	14771401151246747869	7283277414221294910	13064374487915183079	17513848080500584270	1510602069320
8506555130953025004	14771401151246747869	2500142542546094643	13064374487915183079	3147549517309679058	1510764817307
11907854426615520298	14771401151246747869	9519146691953057491	1380988313069126961	8386389002440712090	1510772008441
3630285239951374063	14771401151246747869	15873348272519418299	10094732775563391999	2028780883034008475	1511202521205
16240412009383370207	14771401151246747869	14137837711766435848	1380988313069126961	3749581593251313035	1511032824149
5567146593114720933	14771401151246747869	3076550214633174151	13064374487915183079	6690428115669065630	1510790244278
7032194513460601744	14771401151246747869	3406868599711526240	1380988313069126961	7660639577192428716	1511125094281
6669825609370790523	14771401151246747869	659515533158011014	11285758582461727578	15901097786019369221	1510784907258
13112567106024219888	14771401151246747869	14663021113940334092	10094732775563391999	15901097786019369221	1510968012293
216918454108199473	14771401151246747869	6068228407896825416	1380988313069126961	13063420908343408112	1511118239333
8779515966374702476	14771401151246747869	17013852545910064160	1380988313069126961	3749581593251313035	1510768804209
13816960570106242381	14771401151246747869	11332781908526686998	1380988313069126961	3749581593251313035	1511239187448
6531862900509972627	14771401151246747869	7263920801151051541	10094732775563391999	12178632648159032351	1510367150432
2377342375047232801	14771401151246747869	3608161499103541197	13064374487915183079	8386389002440712090	1510963487474
17277346972173259693	14771401151246747869	14956034922224099826	11285758582461727578	6163343752015047808	1511040914377
16322531295841562204	14771401151246747869	6181325909727016274	1380988313069126961	8386389002440712090	1510873832336
10055974630609731983	14771401151246747869	11332565553070715809	13064374487915183079	8386389002440712090	1510809476205
15913961654468151224	14771401151246747869	10418696918031995718	3644727946432331242	12178632648159032351	1510876392445
14888738787014347076	14771401151246747869	1275889926888535508	4333393905363336546	8386389002440712090	1510437338382
184510312348192541	14771401151246747869	18433544297355440739	10094732775563391999	9186336969896257796	1510596633460
6541899770445310813	14771401151246747869	13316082794188028824	1380988313069126961	7768403333378886628	1510945369130
17522394790401074388	14771401151246747869	8241269898308776491	10094732775563391999	9186336969896257796	1510626293342
12329349397971614005	14771401151246747869	14859125798783852154	3644727946432331242	12503043016275546053	1510445878485
10603767219690956010	14771401151246747869	13593020186656979537	13064374487915183079	17679713111586431708	1510600059481
4861468257371541507	14771401151246747869	90500557483387364	4333393905363336546	8386389002440712090	1510721938356
15965224003511927001	14771401151246747869	14204904832989101388	11285758582461727578	13063420908343408112	1510789681386
3098254183394010773	14771401151246747869	17333789701467556196	1380988313069126961	15901097786019369221	1510780570368
7760668671076273992	14771401151246747869	14667250729091217459	1380988313069126961	8386389002440712090	1511204073241
16149049711565575875	14771401151246747869	3649228677546344349	10094732775563391999	7694759065736235622	1511107746251
15619463111609006108	14771401151246747869	13052240057295906995	10094732775563391999	17679713111586431708	1510425874227
2135575819391371206	14771401151246747869	15471301415149184799	13064374487915183079	7660639577192428716	1510856711252
11973082423193235516	14771401151246747869	16132815564738632606	11285758582461727578	9041227463624712301	1510353954259
7681067187032409241	14771401151246747869	3304623557357192184	3644727946432331242	12178632648159032351	1510435447223
16615670052320607671	14771401151246747869	9910734241344580036	10094732775563391999	13063420908343408112	1510858351381
15749500798782512754	14771401151246747869	10652966764517328608	1380988313069126961	9186336969896257796	1510426317365
9672521803528684582	14771401151246747869	16681111830096925359	1380988313069126961	8386389002440712090	1510963736273
13687894664233474133	14771401151246747869	12128757099769992816	11285758582461727578	13063420908343408112	1511194706170
7032379279959042595	14771401151246747869	17825612058383257490	13064374487915183079	12503043016275546053	1510811270156
2579306099434948391	14771401151246747869	13212561588235780579	1380988313069126961	8386389002440712090	1510596370219
16810305220474808773	14771401151246747869	5545995564377649845	13064374487915183079	15901097786019369221	1510443566364
16091896501474160643	14771401151246747869	13082278111483034837	10094732775563391999	14738979299495365534	1510272228390
11830197540048751247	14771401151246747869	9220314718875681718	10094732775563391999	15901097786019369221	1511137471329
1989817090511218884	14771401151246747869	6491480102556464031	3644727946432331242	8386389002440712090	1510603783322
16615707756573281877	14771401151246747869	6186617152849327484	1380988313069126961	8386389002440712090	1510881505119
17005305999862335334	14771401151246747869	2524291745388880584	1380988313069126961	9186336969896257796	1510886886313
2920118807293351162	14771401151246747869	17911683104268896964	1380988313069126961	8386389002440712090	1511142218388
233988326552893657	14771401151246747869	12717785581256679690	1380988313069126961	8386389002440712090	1511062639144
14146556863701230790	14771401151246747869	15055929633239393247	10094732775563391999	8523674541009335087	1511157812206
13373458335700184403	14771401151246747869	7389470975555464755	10094732775563391999	17591679367798939946	1511154437343
16523056663742484152	14771401151246747869	2533020105994412254	13064374487915183079	3147549517309679058	1510875334427
17451697860017649311	14771401151246747869	10955414228386431625	13064374487915183079	13063420908343408112	1510806514176
15362058736164598292	14771401151246747869	5895778511216552348	13064374487915183079	8386389002440712090	1510693783374
13041483390682849102	14771401151246747869	5837150155981260571	1380988313069126961	8386389002440712090	1510945940279
9491963208439039381	14771401151246747869	12979546080311530612	11285758582461727578	13063420908343408112	1510771708350
2145556755834618037	14771401151246747869	13605326937393213519	11285758582461727578	4977570383726784487	1510383936153
5237720024854250617	14771401151246747869	15734382540836400583	4333393905363336546	13063420908343408112	1510687982323
6821730808655038530	14771401151246747869	17548753985543348680	11285758582461727578	9041227463624712301	1510803210424
14284453439287602378	14771401151246747869	5179671335242120737	13064374487915183079	3749581593251313035	1510853871422
11846980068833134796	14771401151246747869	13772418735648815544	11285758582461727578	15901097786019369221	1510436075465
6766218117379930933	14771401151246747869	15745256960456622098	10094732775563391999	11824289999859544450	1510771472185
10656202647062433541	14771401151246747869	5830847671977710563	1380988313069126961	3749581593251313035	1511132808337
14319413321893718177	14771401151246747869	12267559211746040913	4333393905363336546	13920707373276549453	1510447933228
717320866026097142	14771401151246747869	3083829627682572700	10094732775563391999	15901097786019369221	1510422151345
8755214554074284598	14771401151246747869	15044623888688964501	3644727946432331242	3147549517309679058	1510679188461
7668546919880947069	14771401151246747869	5090237581621782245	11285758582461727578	12503043016275546053	1510687840297
8350965214158856143	14771401151246747869	13174073274749025595	4333393905363336546	3749581593251313035	1511135902398
12508758886247087968	14771401151246747869	9640326095687463131	3644727946432331242	13063420908343408112	1510804170422
10991292504226950792	14771401151246747869	5281668850452784182	1380988313069126961	8386389002440712090	1510958113368
5286418955977566142	14771401151246747869	10580489675922196278	3644727946432331242	12178632648159032351	1510450826243
4972694459873371695	14771401151246747869	8911193622724180312	10094732775563391999	12503043016275546053	1511155138151
9611662384872235927	14771401151246747869	16182753298777075365	1380988313069126961	8386389002440712090	1510788295243
3423777485156767263	14771401151246747869	2916084193843732132	11285758582461727578	12503043016275546053	1511196056143
9329305257957569350	14771401151246747869	5325945204055446095	11285758582461727578	12503043016275546053	1510452875381
4294954699601247766	14771401151246747869	15490273558285017204	10094732775563391999	12178632648159032351	1511243495253
1242062581110901629	14771401151246747869	9425327816846620104	13064374487915183079	13063420908343408112	1510424928342
13101196836801196130	14771401151246747869	2363192949341012841	1380988313069126961	13063420908343408112	1511119070382
3104975776865843278	14771401151246747869	8235430502151849917	3644727946432331242	15901097786019369221	1510441907151
11435840894837294607	14771401151246747869	9885782119242841148	4333393905363336546	8386389002440712090	1510601873387
11112673788930302848	14771401151246747869	14774001970434685300	11285758582461727578	13063420908343408112	1510784730099
10492092092203459620	14771401151246747869	10408593861048471939	3644727946432331242	12178632648159032351	1510873271183
7203878246306823110	14771401151246747869	10061246945855075648	4333393905363336546	8386389002440712090	1510878084324
12907201685091188735	14771401151246747869	15714630249298647976	13064374487915183079	7694759065736235622	1511028852354
9774385885833412099	14771401151246747869	588559427127823074	4333393905363336546	3749581593251313035	1510514426245
2182947650154642645	14771401151246747869	1029987396608322919	1380988313069126961	8386389002440712090	1510945532291
3799741802347861775	14771401151246747869	1551800362031518860	4333393905363336546	8386389002440712090	1511052855214
5826598849555961323	14771401151246747869	8935190078229159013	1380988313069126961	7660639577192428716	1510427328477
17559182710081622329	14771401151246747869	11117211028769080508	1380988313069126961	8386389002440712090	1510975314125
5068913501833162340	14771401151246747869	9923939040802452969	1380988313069126961	15901097786019369221	1510800024326
14122842064487722320	14771401151246747869	8087310680044051744	1380988313069126961	3749581593251313035	1510809247196
2377157608548857202	14771401151246747869	13273382939810742992	10094732775563391999	5811138887350930418	1511223316278
2076251469035979005	14771401151246747869	9264302137414480344	10094732775563391999	11824289999859544450	1511201739412
18304332023463470426	14771401151246747869	9102803188417196441	10094732775563391999	5811138887350930418	1511198502435
13960969274786212664	14771401151246747869	10722603520744196817	11285758582461727578	6163343752015047808	1510695903407
9324327031432568822	14771401151246747869	11690868208016067242	11285758582461727578	3749581593251313035	1510783134445
16200066947236667746	14771401151246747869	18292031289891211524	13064374487915183079	8386389002440712090	1510768230406
17258148206463314868	14771401151246747869	18020632406636717037	4333393905363336546	8320321884579852591	1511229423393
2010601462009117357	14771401151246747869	6262700568321084943	10094732775563391999	17591679367798939946	1511232843354
2073951489758765260	14771401151246747869	10554402621150337010	11285758582461727578	12503043016275546053	1510633440339
12885929377627618655	14771401151246747869	7726423539518011611	11285758582461727578	13063420908343408112	1510762049271
9551763963144450934	14771401151246747869	10892067873690670216	1380988313069126961	13063420908343408112	1510703324107
10053380446167699252	14771401151246747869	18038758544875316200	10094732775563391999	8523674541009335087	1510797566391
17454408833970155181	14771401151246747869	3236743036816122376	4333393905363336546	8386389002440712090	1510876373202
5049115028879520369	14771401151246747869	8615903581827392946	3644727946432331242	6690428115669065630	1510771923329
3088311881305398662	14771401151246747869	11354694622712415890	4333393905363336546	13063420908343408112	1511125749461
9188893984477061083	14771401151246747869	4522992325900806507	11285758582461727578	1110603014897499905	1511219800357
535022830171180684	14771401151246747869	18097450306046592906	4333393905363336546	13063420908343408112	1510797281359
6302430298436750742	14771401151246747869	4141906638426891435	3644727946432331242	6163343752015047808	1510683049353
98255496716398460	14771401151246747869	1088795577751848129	10094732775563391999	12503043016275546053	1510788116196
14730477023055404435	14771401151246747869	14703994848693918540	10094732775563391999	12503043016275546053	1510620692256
10799171661539023636	14771401151246747869	11967883154184658400	11285758582461727578	12503043016275546053	1510770704140
18386370277764773555	14771401151246747869	11520819734213726967	11285758582461727578	8386389002440712090	1510690402458
9635265740903509469	14771401151246747869	10993962702359898231	10094732775563391999	12503043016275546053	1510722451268
15805291701900773703	14771401151246747869	8919545579982776215	10094732775563391999	14738979299495365534	1510627626396
6748108606984851189	14771401151246747869	13854622292971287589	10094732775563391999	17591679367798939946	1510696609214
15694739836686427721	14771401151246747869	3569074246211871056	10094732775563391999	12503043016275546053	1510957192461
2524885559104583081	14771401151246747869	17690646633732382958	11285758582461727578	12503043016275546053	1510891373298
3780895878524964207	14771401151246747869	13256563910656223232	1380988313069126961	3147549517309679058	1510793836201
18009520829609708501	14771401151246747869	12964519420221594086	11285758582461727578	6163343752015047808	1510783937274
16589842066899770860	14771401151246747869	12784710042815706633	3644727946432331242	3147549517309679058	1510955756135
2739633305706420321	14771401151246747869	2435831018114892021	13064374487915183079	8386389002440712090	1510762170299
6845852845117858902	14771401151246747869	13061787282550930071	1380988313069126961	17679713111586431708	1511034351453
3785686466895305611	14771401151246747869	3332528413361945138	1380988313069126961	13063420908343408112	1510799148235
18052124815073921818	14771401151246747869	8948606221234497367	11285758582461727578	12503043016275546053	1511206885244
6787556844381807936	14771401151246747869	15888231969674277925	4333393905363336546	8386389002440712090	1510855884158
7914847752565054502	14771401151246747869	16262862228099537235	4333393905363336546	13063420908343408112	1511114243369
8707780044487591012	14771401151246747869	1650225999474039549	4333393905363336546	3749581593251313035	1511139687160
1656940133850106681	14771401151246747869	3596807369609401281	4333393905363336546	16753307855305744920	1510703063452
1154622169189592436	14771401151246747869	1520098759999529395	3644727946432331242	13063420908343408112	1510774840233
17633067809432412452	14771401151246747869	17392314939702891639	1380988313069126961	15901097786019369221	1510435832187
11652950514219562613	14771401151246747869	5511428058030645791	4333393905363336546	12178632648159032351	1510540727233
10137215928748620757	14771401151246747869	5123475036610327365	11285758582461727578	7604108947128371000	1511133222419
1359184351743698986	14771401151246747869	6579572682495717216	1380988313069126961	8386389002440712090	1510451150480
16867877260710141943	14771401151246747869	8536009878071425475	10094732775563391999	12178632648159032351	1510811794124
5397690030718219781	14771401151246747869	16654779763745770652	4333393905363336546	8594277609999955962	1510885640436
7769789127227986976	14771401151246747869	4362514167857431869	4333393905363336546	8320321884579852591	1510786240451
11425434373155722888	14771401151246747869	8738980872686802917	11285758582461727578	12178632648159032351	1510455756382
13433189262004091997	14771401151246747869	7765338180541138811	13064374487915183079	13063420908343408112	1510711368306
